交通类型代码,交通类型中文,shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1,地铁,4482,13.805873503,100.573945194,39
1,地铁,4482,13.805541401,100.574397147,40
1,地铁,4482,13.805209299,100.574719012,41
1,地铁,4482,13.804679236,100.574870557,42
1,地铁,4482,13.804149173,100.574893355,43
1,地铁,4482,13.803069506,100.574851781,44
1,地铁,4482,13.79885243,100.574600912,45
1,地铁,4482,13.79885243,100.574600912,46
1,地铁,4482,13.798852429561919,100.57460091198149,47
1,地铁,4482,13.790067075,100.574229765,48
1,地铁,4482,13.790067073031285,100.5742297649168,49
1,地铁,4482,13.790061018,100.574229509,50
1,地铁,4482,13.778672134,100.573659539,51
1,地铁,4482,13.778669311,100.573659429,52
1,地铁,4482,13.778669310582156,100.57365942898373,53
1,地铁,4482,13.772094358,100.573403388,54
1,地铁,4482,13.770532598,100.57319954,55
1,地铁,4482,13.768972129,100.572480708,56
1,地铁,4482,13.766350296061761,100.570442585048,57
1,地铁,4482,13.766350296,100.570442585,58
1,地铁,4482,13.766350296,100.570442585,59
1,地铁,4482,13.762536064,100.567291975,60
1,地铁,4482,13.761572137,100.56656912,61
1,地铁,4482,13.760399788,100.5660595,62
1,地铁,4482,13.757346213,100.565299565,63
1,地铁,4482,13.757346213,100.565299565,64
1,地铁,4482,13.757346212923677,100.56529956498277,65
1,地铁,4482,13.749330411,100.563489385,66
1,地铁,4482,13.749330411,100.563489385,67
1,地铁,4482,13.749330410852034,100.56348938496731,68
1,地铁,4482,13.743499072,100.562201142,69
1,地铁,4482,13.740583595,100.56193158,70
1,地铁,4482,13.739094577,100.561765283,71
1,地铁,4482,13.737667586,100.56146915,72
1,地铁,4482,13.737667586,100.56146915,73
1,地铁,4482,13.73766758577501,100.56146914997473,74
1,地铁,4482,13.735790826,100.561258346,75
1,地铁,4482,13.735028716,100.560949892,76
1,地铁,4482,13.73428875,100.560511351,77
1,地铁,4482,13.733667333,100.560095608,78
1,地铁,4482,13.732838775,100.559785813,79
1,地铁,4482,13.73072177,100.559832752,80
1,地铁,4482,13.729777254,100.559864938,81
1,地铁,4482,13.728834036,100.56002453,82
1,地铁,4482,13.726842064,100.560302138,83
1,地铁,4482,13.723979795,100.560633391,84
1,地铁,4482,13.72278041,100.560328459,85
1,地铁,4482,13.72278041,100.560328459,86
1,地铁,4482,13.722576658,100.560276657,87
1,地铁,4482,13.721612566,100.559871644,88
1,地铁,4482,13.7212139,100.559583306,89
1,地铁,4482,13.720879073,100.559166223,90
1,地铁,4482,13.720735761,100.558706224,91
1,地铁,4482,13.720697979,100.558181852,92
1,地铁,4482,13.720752698,100.557700396,93
1,地铁,4482,13.720933792,100.55719614,94
1,地铁,4482,13.72229154688352,100.55398527127545,95
1,地铁,4482,13.722291547,100.553985271,96
1,地铁,4482,13.722291547,100.553985271,97
1,地铁,4482,13.723887295,100.550247878,98
1,地铁,4482,13.724799265,100.548237562,99
1,地铁,4482,13.725299504935085,100.5464683332296,100
1,地铁,4482,13.725299505,100.546468333,101
1,地铁,4482,13.72531648,100.546408296,102
1,地铁,4482,13.727292832,100.541864634,103
1,地铁,4482,13.729103714,100.537384003,104
1,地铁,4482,13.729152805674875,100.53726503078794,105
1,地铁,4482,13.729152806,100.53726503,106
1,地铁,4482,13.732403324,100.529387565,107
1,地铁,4482,13.732403324351258,100.52938756414876,108
1,地铁,4482,13.732414073,100.529361516,109
1,地铁,4482,13.737591521932876,100.51709895115899,110
1,地铁,4482,13.737591522,100.517098951,111
1,地铁,4482,13.737595128,100.51709041,112
1,地铁,4482,13.738021124,100.516187847,113
1,地铁,4482,13.738697244,100.515145808,114
1,地铁,4482,13.739934838,100.513329953,115
1,地铁,4482,13.742316211,100.509686172,116
1,地铁,4482,13.742316211,100.509686172,117
1,地铁,4482,13.742316211025557,100.50968617196398,118
1,地铁,4482,13.746940799956949,100.50316840406067,119
1,地铁,4482,13.7469408,100.503168404,120
1,地铁,4482,13.7469408,100.503168404,121
1,地铁,4482,13.747052831,100.502902865,122
1,地铁,4482,13.747041107,100.502582341,123
1,地铁,4482,13.746351984,100.501066893,124
1,地铁,4482,13.745316342,100.498976111,125
1,地铁,4482,13.74335838,100.494864285,126
1,地铁,4482,13.743355714148885,100.49485897927683,127
1,地铁,4482,13.743355712,100.494858975,128
1,地铁,4482,13.738441908,100.485078245,129
1,地铁,4482,13.738395478296955,100.48496693471192,130
1,地铁,4482,13.738395478,100.484966934,131
1,地铁,4482,13.736805666,100.481155515,132
1,地铁,4482,13.736675392,100.480898023,133
1,地铁,4482,13.734441173,100.479410738,134
1,地铁,4482,13.732064931,100.477967709,135
1,地铁,4482,13.731440903,100.477317274,136
1,地铁,4482,13.729606121,100.474077073,137
1,地铁,4482,13.729606121,100.474077073,138
1,地铁,4482,13.724607751167772,100.46525001529628,139
1,地铁,4482,13.724607751,100.465250015,140
1,地铁,4482,13.724607751,100.465250015,141
1,地铁,4482,13.720193781072197,100.45721277613147,142
1,地铁,4483,13.710850952,100.409520417,1
1,地铁,4483,13.711871112,100.422374904,2
1,地铁,4483,13.711871112,100.422374904,3
1,地铁,4483,13.711871112012856,100.4223749041455,4
1,地铁,4483,13.712934261991865,100.43440863490792,5
1,地铁,4483,13.712934262,100.434408635,6
1,地铁,4483,13.712934262,100.434408635,7
1,地铁,4483,13.713146631,100.437235683,8
1,地铁,4483,13.713288644,100.438686758,9
1,地铁,4483,13.713671689,100.440041274,10
1,地铁,4483,13.715459759913182,100.44559905673015,11
1,地铁,4483,13.71545976,100.445599057,12
1,地铁,4483,13.715463133,100.44560954,13
1,地铁,4483,13.717941166,100.452890396,14
1,地铁,4483,13.71908767,100.454955697,15
1,地铁,4483,13.720193781,100.457212776,16
1,地铁,4484,13.720193781,100.457212776,1
1,地铁,4484,13.715439681223733,100.44560551654625,2
1,地铁,4484,13.715439681,100.445605516,3
1,地铁,4484,13.712934262,100.434408635,4
1,地铁,4484,13.712934261991865,100.43440863490792,5
1,地铁,4484,13.711871112012856,100.4223749041455,6
1,地铁,4484,13.711871112,100.422374904,7
1,地铁,4484,13.710850952037125,100.4095204174678,8
1,地铁,4485,13.720193781,100.457212776,1
1,地铁,4485,13.715439681,100.445605517,2
1,地铁,4485,13.715439681,100.445605516434,3
1,地铁,4485,13.715439681,100.445605516,4
1,地铁,4485,13.715439681,100.445605516,5
1,地铁,4485,13.712934262,100.434408635,6
1,地铁,4485,13.712934262,100.434408635,7
1,地铁,4485,13.712934262,100.434408635,8
1,地铁,4485,13.712934261991865,100.43440863490792,9
1,地铁,4485,13.711871112012856,100.4223749041455,10
1,地铁,4485,13.711871112,100.422374904,11
1,地铁,4485,13.711871112,100.422374904,12
1,地铁,4485,13.711871112,100.422374904,13
1,地铁,4485,13.710850952037125,100.4095204174678,14
1,地铁,4486,13.720193781,100.457212776,1
1,地铁,4486,13.715439681,100.445605517,2
1,地铁,4486,13.715439681,100.445605516434,3
1,地铁,4486,13.715439681,100.445605516,4
1,地铁,4486,13.712934262,100.434408635,5
1,地铁,4486,13.712934262,100.434408635,6
1,地铁,4486,13.712934261991865,100.43440863490792,7
1,地铁,4486,13.711871112012856,100.4223749041455,8
1,地铁,4486,13.711871112,100.422374904,9
1,地铁,4486,13.711871112,100.422374904,10
1,地铁,4486,13.710850952037125,100.4095204174678,11
1,地铁,4523,13.897446532,100.548370332,1
1,地铁,4523,13.897965968,100.547313541,2
1,地铁,4523,13.898976197,100.544939786,3
1,地铁,4523,13.902459889,100.543838739,4
1,地铁,4523,13.91090072594846,100.54432555999703,5
1,地铁,4523,13.910900726,100.54432556,6
1,地铁,4523,13.910900726,100.54432556,7
1,地铁,4523,13.910900726,100.54432556,8
1,地铁,4523,13.91830508,100.545650572,9
1,地铁,4524,13.91830508,100.545650572,1
1,地铁,4524,13.910900726,100.54432556,2
1,地铁,4524,13.910900726,100.54432556,3
1,地铁,4524,13.910900725947458,100.54432555999713,4
1,地铁,4524,13.902293256,100.543854833,5
1,地铁,4524,13.898976197,100.544843227,6
1,地铁,4524,13.898049286,100.547249168,7
1,地铁,4524,13.897446532253726,100.54837033152806,8
1,地铁,4525,13.897446532,100.548370332,1
1,地铁,4525,13.897965968,100.547313541,2
1,地铁,4525,13.898976197,100.544939786,3
1,地铁,4525,13.902459889,100.543838739,4
1,地铁,4525,13.91090072594846,100.54432555999703,5
1,地铁,4525,13.910900726,100.54432556,6
1,地铁,4525,13.910900726,100.54432556,7
1,地铁,4525,13.910900726,100.54432556,8
1,地铁,4525,13.910900726,100.54432556,9
1,地铁,4525,13.910900726,100.54432556,10
1,地铁,4525,13.91830508,100.545650572,11
1,地铁,4526,13.91830508,100.545650572,1
1,地铁,4526,13.910900726,100.54432556,2
1,地铁,4526,13.910900726,100.54432556,3
1,地铁,4526,13.910900726,100.54432556,4
1,地铁,4526,13.910900726,100.54432556,5
1,地铁,4526,13.910900725947458,100.54432555999713,6
1,地铁,4526,13.902293256,100.543854833,7
1,地铁,4526,13.898976197,100.544843227,8
1,地铁,4526,13.898049286,100.547249168,9
1,地铁,4526,13.897446532253726,100.54837033152806,10
