交通类型代码,交通类型中文,route_id,trip_id,start_time,end_time,headway_secs
1,地铁,3,257,15:47:00,15:53:00,360
1,地铁,3,257,15:53:00,16:07:00,420
1,地铁,3,257,16:07:00,16:13:00,360
1,地铁,3,257,16:13:00,16:27:00,420
1,地铁,3,257,16:27:00,16:30:00,180
1,地铁,3,257,16:30:00,17:30:00,300
1,地铁,3,257,17:30:00,17:42:00,240
1,地铁,3,257,17:42:00,17:45:00,180
1,地铁,3,257,17:45:00,18:05:00,240
1,地铁,3,257,18:05:00,18:08:00,180
1,地铁,3,257,18:08:00,18:28:00,240
1,地铁,3,257,18:28:00,18:31:00,180
1,地铁,3,257,18:31:00,18:51:00,240
1,地铁,3,257,18:51:00,18:54:00,180
1,地铁,3,257,18:54:00,19:14:00,240
1,地铁,3,257,19:14:00,19:17:00,180
1,地铁,3,257,19:17:00,19:29:00,240
1,地铁,3,257,19:29:00,19:30:00,60
1,地铁,3,257,19:30:00,19:35:00,300
1,地铁,3,257,19:35:00,19:41:00,360
1,地铁,3,257,19:41:00,19:51:00,300
1,地铁,3,257,19:51:00,19:57:00,360
1,地铁,3,257,19:57:00,20:07:00,300
1,地铁,3,257,20:07:00,20:13:00,360
1,地铁,3,257,20:13:00,20:23:00,300
1,地铁,3,257,20:23:00,20:29:00,360
1,地铁,3,257,20:29:00,20:39:00,300
1,地铁,3,257,20:39:00,20:45:00,360
1,地铁,3,257,20:45:00,21:00:00,300
1,地铁,3,257,21:00:00,21:07:00,420
1,地铁,3,257,21:07:00,21:15:00,480
1,地铁,3,257,21:15:00,21:36:00,420
1,地铁,3,257,21:36:00,21:44:00,480
1,地铁,3,257,21:44:00,22:05:00,420
1,地铁,3,257,22:05:00,22:13:00,480
1,地铁,3,257,22:13:00,22:34:00,420
1,地铁,3,257,22:34:00,22:42:00,480
1,地铁,3,257,22:42:00,23:03:00,420
1,地铁,3,257,23:03:00,23:11:00,480
1,地铁,3,257,23:11:00,23:32:00,420
1,地铁,3,257,23:32:00,23:40:00,480
1,地铁,3,257,23:40:00,23:54:00,420
1,地铁,3,261,05:30:00,07:00:00,300
1,地铁,3,261,07:00:00,08:45:00,420
1,地铁,3,261,08:45:00,08:51:00,360
1,地铁,3,261,08:51:00,08:58:00,420
1,地铁,3,261,08:58:00,09:00:00,120
1,地铁,3,261,09:00:00,09:07:00,420
1,地铁,3,261,09:07:00,09:13:00,360
1,地铁,3,261,09:13:00,09:27:00,420
1,地铁,3,261,09:27:00,09:33:00,360
1,地铁,3,261,09:33:00,09:47:00,420
1,地铁,3,261,09:47:00,09:53:00,360
1,地铁,3,261,09:53:00,10:07:00,420
1,地铁,3,261,10:07:00,10:13:00,360
1,地铁,3,261,10:13:00,10:27:00,420
1,地铁,3,261,10:27:00,10:33:00,360
1,地铁,3,261,10:33:00,10:47:00,420
1,地铁,3,261,10:47:00,10:53:00,360
1,地铁,3,261,10:53:00,11:07:00,420
1,地铁,3,261,11:07:00,11:13:00,360
1,地铁,3,261,11:13:00,11:27:00,420
1,地铁,3,261,11:27:00,11:33:00,360
1,地铁,3,261,11:33:00,11:47:00,420
1,地铁,3,261,11:47:00,11:53:00,360
1,地铁,3,261,11:53:00,12:07:00,420
1,地铁,3,261,12:07:00,12:13:00,360
1,地铁,3,261,12:13:00,12:27:00,420
