交通类型代码,交通类型中文,stop_id,stop_name,stop_lat,stop_lon,zone_id,wheelchair_boarding,stop_name_泰文,stop_name_英文,分类依据
2,铁路,16974,SRT โพธาราม;SRT Photharam ,13.69366131243684,99.8507210612297,16974,2,SRT โพธาราม,SRT Photharam,stop_times停靠
2,铁路,16975,SRT เจ็ดเสมียน ;SRT Chet Samian,13.636333461396982,99.8212543129921,16975,2,SRT เจ็ดเสมียน,SRT Chet Samian,stop_times停靠
2,铁路,16976,SRT บ้านกล้วย ;SRT Ban Kluai,13.588424475347214,99.81553047895432,16976,2,SRT บ้านกล้วย,SRT Ban Kluai,stop_times停靠
2,铁路,16977,SRT ราชบุรี;SRT Ratchaburi,13.530544349757022,99.82390969991684,16977,2,SRT ราชบุรี,SRT Ratchaburi,stop_times停靠
2,铁路,16978,SRT บ้านดอนกลาง;SRT Ban Donklang,14.415751149510623,100.65967932343483,16978,2,SRT บ้านดอนกลาง,SRT Ban Donklang,stop_times停靠
2,铁路,16979,SRT พระแก้ว;SRT Phra Kaeo,14.428690211479207,100.68558275699615,16979,2,SRT พระแก้ว,SRT Phra Kaeo,stop_times停靠
2,铁路,16980,SRT ชุมทางบ้านภาชี;SRT Ban Phachi Junction,14.450745409479175,100.72065263986588,16980,2,SRT ชุมทางบ้านภาชี,SRT Ban Phachi Junction,stop_times停靠
2,铁路,16981,SRT ดอนหญ้านาง;SRT Don Ya Nang,14.479589713809235,100.72838813066483,16981,2,SRT ดอนหญ้านาง,SRT Don Ya Nang,stop_times停靠
2,铁路,16982,SRT หนองวิวัฒน์;SRT Nong Wiwat,14.505646615129923,100.72708189487457,16982,2,SRT หนองวิวัฒน์,SRT Nong Wiwat,stop_times停靠
2,铁路,16983,SRT บ้านปลักแรด;SRT Ban Plak Raet,14.53002576504501,100.72597950696945,16983,2,SRT บ้านปลักแรด,SRT Ban Plak Raet,stop_times停靠
2,铁路,16984,SRT ท่าเรือ;SRT Tha Ruea,14.562421543584762,100.72439700365067,16984,2,SRT ท่าเรือ,SRT Tha Ruea,stop_times停靠
2,铁路,16985,SRT บ้านหมอ;SRT Ban Mo,14.617035477938366,100.72635903954506,16985,2,SRT บ้านหมอ,SRT Ban Mo,stop_times停靠
2,铁路,16986,SRT หนองโดน;SRT Nong Don,14.68337936659173,100.70625051856041,16986,2,SRT หนองโดน,SRT Nong Don,stop_times停靠
2,铁路,16987,SRT บ้านกลับ;SRT Ban Klap,14.720909794331416,100.6781704723835,16987,2,SRT บ้านกลับ,SRT Ban Klap,stop_times停靠
2,铁路,16988,SRT บ้านป่าหวาย;SRT Ban Pa Wai,14.759449202756665,100.64329639077187,16988,2,SRT บ้านป่าหวาย,SRT Ban Pa Wai,stop_times停靠
2,铁路,16989,SRT หนองกวย;SRT Nong Kuai,14.47372038591411,100.75718030333519,16989,2,SRT หนองกวย,SRT Nong Kuai,stop_times停靠
2,铁路,16990,SRT หนองแซง;SRT Nong Saeng,14.490468336154906,100.78381597995758,16990,2,SRT หนองแซง,SRT Nong Saeng,stop_times停靠
2,铁路,16991,SRT หนองสีดา;SRT Nong Sida,14.51630584541237,100.82509517669678,16991,2,SRT หนองสีดา,SRT Nong Sida,stop_times停靠
2,铁路,16992,SRT บ้านป๊อกแป๊ก;SRT Ban Pok Paek,14.522235063476005,100.86441099643707,16992,2,SRT บ้านป๊อกแป๊ก,SRT Ban Pok Paek,stop_times停靠
2,铁路,16993,SRT หนองบัว;SRT Nong Bua,14.555486110663963,100.96260264515877,16993,2,SRT หนองบัว,SRT Nong Bua,stop_times停靠
2,铁路,16994,SRT ชุมทางบางซื่อ;SRT Bang Sue Junction,13.804766494985815,100.54027274250984,16994,2,SRT ชุมทางบางซื่อ,SRT Bang Sue Junction,stop_times停靠
2,铁路,16995,SRT กรุงเทพอภิวัฒน์	;SRT Bangkok (Krung Thep Aphiwat)	,13.80410489214825,100.53986236453056,16995,2,SRT กรุงเทพอภิวัฒน์,SRT Bangkok (Krung Thep Aphiwat),stop_times停靠
2,铁路,16996,SRT เพชรบุรี;SRT Phetchaburi,13.11645720449451,99.94103372097015,16996,2,SRT เพชรบุรี,SRT Phetchaburi,stop_times停靠
2,铁路,16997,SRT หัวหิน	;SRT Hua Hin,12.567135221866184,99.95473846793175,16997,2,SRT หัวหิน,SRT Hua Hin,stop_times停靠
2,铁路,16998,SRT ประจวบคีรีขันธ์;SRT Prachuap Khiri Khan	,11.807711056047454,99.79377508163452,16998,2,SRT ประจวบคีรีขันธ์,SRT Prachuap Khiri Khan,stop_times停靠
2,铁路,16999,SRT ชุมพร	;SRT Chumphon,10.503051717337925,99.17584642767906,16999,2,SRT ชุมพร,SRT Chumphon,stop_times停靠
2,铁路,17000,SRT สุราษฎร์ธานี;SRT Surat Thani	,9.104162511816336,99.23037305474281,17000,2,SRT สุราษฎร์ธานี,SRT Surat Thani,stop_times停靠
2,铁路,17001,SRT ชุมทางทุ่งสง	;SRT Thung Song Junction	,8.17111013508789,99.67925146222115,17001,2,SRT ชุมทางทุ่งสง,SRT Thung Song Junction,stop_times停靠
2,铁路,17002,SRT พัทลุง;SRT Phatthalung,7.620998384066136,100.08577778935432,17002,2,SRT พัทลุง,SRT Phatthalung,stop_times停靠
2,铁路,17003,SRT ชุมทางหาดใหญ่	;SRT Hat Yai Junction	,7.003773985965188,100.46728178858757,17003,2,SRT ชุมทางหาดใหญ่,SRT Hat Yai Junction,stop_times停靠
2,铁路,17004,SRT ปากท่อ;SRT Pak Tho,13.374733070502193,99.84351128339767,17004,2,SRT ปากท่อ,SRT Pak Tho,stop_times停靠
2,铁路,17005,SRT วังก์พง;SRT Wang Phong,12.402303738655277,99.93264243006706,17005,2,SRT วังก์พง,SRT Wang Phong,stop_times停靠
2,铁路,17006,SRT บางสะพานใหญ่;SRT Bang Saphan Yai,11.214317205131604,99.50975596904755,17006,2,SRT บางสะพานใหญ่,SRT Bang Saphan Yai,stop_times停靠
