交通类型代码,交通类型中文,route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_long_name_泰文,route_long_name_英文,中文展示名,中文名状态,中文名依据URL
3,公交车,574,DLT,478,นครปฐม - บ้านแพ้ว;Nakhon Pathom - Ban Paeo,รถโดยสารในเขตปริมณฑล รถโดยสารในเขตปริมณฑล;Provincial Bus Provincial Bus,3,9400D3,นครปฐม - บ้านแพ้ว,Nakhon Pathom - Ban Paeo,,未提供中文；保留泰文/英文原名,
3,公交车,575,TC,402,นครปฐม-สมุทรสาคร;Nakhon Pathom - Samut Sakhon,รถโดยสารในเขตปริมณฑล รถโดยสารในเขตปริมณฑล;Provincial Bus Provincial Bus,3,9400d3,นครปฐม-สมุทรสาคร,Nakhon Pathom - Samut Sakhon,,未提供中文；保留泰文/英文原名,
3,公交车,576,TC,997,กรุงเทพฯ-นครชัยศรี;Bangkok - Nakhonchaisri,รถโดยสารในเขตปริมณฑล รถโดยสารในเขตปริมณฑล;Provincial Bus Provincial Bus,3,9400d3,กรุงเทพฯ-นครชัยศรี,Bangkok - Nakhonchaisri,,未提供中文；保留泰文/英文原名,
3,公交车,1076,DLT,ต.101,พระประแดง - สถานีขนส่งผู้โดยสารกรุงเทพฯ (จตุจักร);Phra Pradaeng - Bangkok Bus Terminal (Chatuchak),รถตู้ รถตู้;City Van City Van,3,FF00FF,พระประแดง - สถานีขนส่งผู้โดยสารกรุงเทพฯ (จตุจักร),Phra Pradaeng - Bangkok Bus Terminal (Chatuchak),,未提供中文；保留泰文/英文原名,
3,公交车,1077,DLT,ต.21,ตัดช่วงมีนบุรี - หนองจอก;Min Buri - Nong Chok,รถตู้ รถตู้;City Van City Van,3,FF00FF,ตัดช่วงมีนบุรี - หนองจอก,Min Buri - Nong Chok,,未提供中文；保留泰文/英文原名,
3,公交车,1078,DLT,ต.104,อนุสาวรีย์ชัยสมรภูมิ - บางปะกอก (ทางด่วน);Victory Monument - Bang Pra Kok (Highway),รถตู้ รถตู้;City Van City Van,3,FF00FF,อนุสาวรีย์ชัยสมรภูมิ - บางปะกอก (ทางด่วน),Victory Monument - Bang Pra Kok (Highway),,未提供中文；保留泰文/英文原名,
3,公交车,1079,DLT,ต.104,บางปะกอก - อนุสาวรีย์ชัยสมรภูมิ (ทางด่วน);Bang Pra Kok - Victory Monument (Highway),รถตู้ รถตู้;City Van City Van,3,FF00FF,บางปะกอก - อนุสาวรีย์ชัยสมรภูมิ (ทางด่วน),Bang Pra Kok - Victory Monument (Highway),,未提供中文；保留泰文/英文原名,
3,公交车,1080,DLT,ต.113,อำเภอนนทบุรี - ห้างสรรพสินค้าฟิวเจอร์ปาร์ครังสิต;Nonthaburi - Future Park Rangsit Department Store,รถตู้ รถตู้;City Van City Van,3,FF00FF,อำเภอนนทบุรี - ห้างสรรพสินค้าฟิวเจอร์ปาร์ครังสิต,Nonthaburi - Future Park Rangsit Department Store,,未提供中文；保留泰文/英文原名,
3,公交车,1081,DLT,ต.113,ห้างสรรพสินค้าฟิวเจอร์ปาร์ครังสิต - อำเภอนนทบุรี;Future Park Rangsit Department Store - Nonthaburi,รถตู้ รถตู้;City Van City Van,3,FF00FF,ห้างสรรพสินค้าฟิวเจอร์ปาร์ครังสิต - อำเภอนนทบุรี,Future Park Rangsit Department Store - Nonthaburi,,未提供中文；保留泰文/英文原名,
3,公交车,1082,DLT,ต.124,จุฬาลงกรณ์มหาวิทยาลัย - ทุ่งครุ - หมู่บ้านสยามนิเวศน์;Chulalongkorn University - Thungkru - Siam Niwet Village (Highway),รถตู้ รถตู้;City Van City Van,3,FF00FF,จุฬาลงกรณ์มหาวิทยาลัย - ทุ่งครุ - หมู่บ้านสยามนิเวศน์,Chulalongkorn University - Thungkru - Siam Niwet Village (Highway),,未提供中文；保留泰文/英文原名,
3,公交车,1083,DLT,ต.69,อนุสาวรีย์ชัยสมรภูมิ - ถนนพระราม 3 (ทางด่วน);Victory Monument - Rama 3 Road (Highway),รถตู้ รถตู้;City Van City Van,3,FF00FF,อนุสาวรีย์ชัยสมรภูมิ - ถนนพระราม 3 (ทางด่วน),Victory Monument - Rama 3 Road (Highway),,未提供中文；保留泰文/英文原名,
3,公交车,1084,DLT,ต.69,ถนนพระราม 3 - อนุสาวรีย์ชัยสมรภูมิ (ทางด่วน);Rama 3 Road - Victory Monument (Highway),รถตู้ รถตู้;City Van City Van,3,FF00FF,ถนนพระราม 3 - อนุสาวรีย์ชัยสมรภูมิ (ทางด่วน),Rama 3 Road - Victory Monument (Highway),,未提供中文；保留泰文/英文原名,
3,公交车,1085,DLT,ต.78,ช่วงตลาดพงษ์เพชร - ตลาดบัวทอง;Phong Phet Market- Bua Thong Market,รถตู้ รถตู้;City Van City Van,3,FF00FF,ช่วงตลาดพงษ์เพชร - ตลาดบัวทอง,Phong Phet Market- Bua Thong Market,,未提供中文；保留泰文/英文原名,
3,公交车,1086,DLT,ต.97,ปากเกร็ด - มหาวิทยาลัยรามคำแหง;Pak Kret - Ramkhamhaeng University,รถตู้ รถตู้;City Van City Van,3,FF00FF,ปากเกร็ด - มหาวิทยาลัยรามคำแหง,Pak Kret - Ramkhamhaeng University,,未提供中文；保留泰文/英文原名,
3,公交车,1087,DLT,ต.60,สำโรง (ทางด่วน) - สถานีขนส่งผู้โดยสารสายเหนือ (หมอชิต 2);Samrong - Bangkok Bus Terminal (Mochit 2) (Highway),รถตู้ รถตู้;City Van City Van,3,FF00FF,สำโรง (ทางด่วน) - สถานีขนส่งผู้โดยสารสายเหนือ (หมอชิต 2),Samrong - Bangkok Bus Terminal (Mochit 2) (Highway),,未提供中文；保留泰文/英文原名,
3,公交车,1088,DLT,ต.99,บางเขน - สนามหลวง;Bang Khen - Sanam Luang,รถตู้ รถตู้;City Van City Van,3,FF00FF,บางเขน - สนามหลวง,Bang Khen - Sanam Luang,,未提供中文；保留泰文/英文原名,
3,公交车,1089,DLT,ต.99,สนามหลวง - บางเขน;Sanam Luang - Bang Khen,รถตู้ รถตู้;City Van City Van,3,FF00FF,สนามหลวง - บางเขน,Sanam Luang - Bang Khen,,未提供中文；保留泰文/英文原名,
3,公交车,1090,DLT,ต.138,"ห้างสรรพสินค้าเดอะมอลล์งามวงศ์วาน - มหาวิทยาลัยรามคำแหง วิทยาเขตบางนา (ทางด่วน);The mall Ngamwongwan - Ramkhamhaeng University,Bangna Campus (Highway)",รถตู้ รถตู้;City Van City Van,3,FF00FF,ห้างสรรพสินค้าเดอะมอลล์งามวงศ์วาน - มหาวิทยาลัยรามคำแหง วิทยาเขตบางนา (ทางด่วน),"The mall Ngamwongwan - Ramkhamhaeng University,Bangna Campus (Highway)",,未提供中文；保留泰文/英文原名,
3,公交车,1091,DLT,ต.68,ช่วงราชเทวี - สำโรง (ทางด่วน);Ratchathewi - Samrong (Highway),รถตู้ รถตู้;City Van City Van,3,FF00FF,ช่วงราชเทวี - สำโรง (ทางด่วน),Ratchathewi - Samrong (Highway),,未提供中文；保留泰文/英文原名,
3,公交车,1092,DLT,ต.54,ช่วงมีนบุรี - นิคมอุตสาหกรรมลาดกระบัง;Min Buri - Lat Krabung Industrial Estate,รถตู้ รถตู้;City Van City Van,3,FF00FF,ช่วงมีนบุรี - นิคมอุตสาหกรรมลาดกระบัง,Min Buri - Lat Krabung Industrial Estate,,未提供中文；保留泰文/英文原名,
3,公交车,1093,DLT,ต.12,ช่วงสวนจตุจักร - ถนนวงศ์สว่าง - ท่าน้ำนนทบุรี;Chatuchak Park - Wongsawang Road - Nonthaburi Pier,รถตู้ รถตู้;City Van City Van,3,FF00FF,ช่วงสวนจตุจักร - ถนนวงศ์สว่าง - ท่าน้ำนนทบุรี,Chatuchak Park - Wongsawang Road - Nonthaburi Pier,,未提供中文；保留泰文/英文原名,
3,公交车,1094,DLT,ต.15,ตัดช่วงมีนบุรี - มหาวิทยาลัยเกษตรศาสตร์;Min Buri - Kasetsart University,รถตู้ รถตู้;City Van City Van,3,FF00FF,ตัดช่วงมีนบุรี - มหาวิทยาลัยเกษตรศาสตร์,Min Buri - Kasetsart University,,未提供中文；保留泰文/英文原名,
3,公交车,1095,DLT,ต.554,ท่าอากาศยานสุวรรณภูมิ - รังสิต (ทางด่วน);Suvarnabhumi Airport - Rangsit (Highway),รถตู้ รถตู้;City Van City Van,3,FF00FF,ท่าอากาศยานสุวรรณภูมิ - รังสิต (ทางด่วน),Suvarnabhumi Airport - Rangsit (Highway),,未提供中文；保留泰文/英文原名,
3,公交车,1096,DLT,ต.554,ช่วงสถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง - ห้างสรรพสินค้าฟิวเจอร์ปาร์ครังสิต (;King Mongkut's Institute of Technology Ladkrabang - Future Park Rangsit Department Store (Highway),รถตู้ รถตู้;City Van City Van,3,FF00FF,ช่วงสถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง - ห้างสรรพสินค้าฟิวเจอร์ปาร์ครังสิต (,King Mongkut's Institute of Technology Ladkrabang - Future Park Rangsit Department Store (Highway),,未提供中文；保留泰文/英文原名,
3,公交车,1097,DLT,ต.549,ท่าอากาศยานสุวรรณภูมิ - มีนบุรี;Suvarnabhumi Airport - Min Buri,รถตู้ รถตู้;City Van City Van,3,FF00FF,ท่าอากาศยานสุวรรณภูมิ - มีนบุรี,Suvarnabhumi Airport - Min Buri,,未提供中文；保留泰文/英文原名,
3,公交车,1098,DLT,ต.158,อนุสาวรีย์ชัยสมรภูมิ - ตลาดบางแค;Victory Monument - Bang Khae Market,รถตู้ รถตู้;City Van City Van,3,FF00FF,อนุสาวรีย์ชัยสมรภูมิ - ตลาดบางแค,Victory Monument - Bang Khae Market,,未提供中文；保留泰文/英文原名,
3,公交车,1099,DLT,ต.156,อนุสาวรีย์ชัยสมรภูมิ - เคหะร่มเกล้า (ทางด่วน);Victory Monument - Khaha Rom Klao (Highway),รถตู้ รถตู้;City Van City Van,3,FF00FF,อนุสาวรีย์ชัยสมรภูมิ - เคหะร่มเกล้า (ทางด่วน),Victory Monument - Khaha Rom Klao (Highway),,未提供中文；保留泰文/英文原名,
